,answer_text,content,diner_date,id_comment,id_resto,other_ratings_category,other_ratings_value,rating,rating_date,resto,resto_url,reviewer_info_sup,reviewer_origin,reviewer_pseudo,title,url
157,,"['We visited the Peninsula restaurant for my birthday. It is located in the Inter Continental hotel by O2 in North Greenwich. ', 'The decor is a bit old style and the feel/service is formal. The views are fantastic but they need to work out the lighting so that it does not spoil the views.', 'The service was formal, attentive but a bit forgetful. They forgot it was my birthday even though my wife had reminded them a few times. Apart from that it was brilliant- they were super knowledgeable, lovely to chat with, attentive without being overbearing.', 'The food is the highlight. We chose the 7 course menu. My wife is pescatarian and they combined the options from the menus for her. the plating is lovely - good playing always cheers me up. The tastes are flavourful. I really liked the partridge, halibut and the beef; while my wife loved the butternut squash, Gnocchi and the halibut. The deserts were again beautifully presented.']", November 2017,g186338-d10148721-r538971310,g186338-d10148721,[],[],4,7 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '104'], ['thumbs-up-fill', '46']]","['London, United Kingdom']",paptan1,Brilliant food ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538971310-Peninsula_Restaurant-London_England.html
158,,"['Dreadful Muzak played, little atmosphere. We had the tasting menu which we were really looking forward to.unfortunately we both found the food to be a mixture of too many flavours resulting in it being unclear as to what we were eating. Service was satisfactory.']", October 2017,g186338-d10148721-r538577460,g186338-d10148721,[],[],2,5 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '3'], ['thumbs-up-fill', '1']]","['Faversham, United Kingdom']",Peter A,Extremely disappointing,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r538577460-Peninsula_Restaurant-London_England.html
159,,"['We had not expected amazing things at this restaurant, however had we done our research we would have realised that this was a potential treat. And so it turned out. The service was very friendly, although could be a little over-eager sometimes. The views were outstanding, although the best views were for tables for 2 and there were three of us. The food was outstanding and earns the 5* review. All of our dishes were excellent and we would have no hesitation in going back should we ever visit the O2.']", November 2017,g186338-d10148721-r539080177,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '40', '50']",5,7 November 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '87'], ['thumbs-up-fill', '30']]","['Esher, United Kingdom']",RichardAJohn,Great views and the food was superb,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r539080177-Peninsula_Restaurant-London_England.html
160,,['Amazing food in this magnificent restaurant in the heart of London. The service has been impeccable and for sure i want return'], October 2017,g186338-d10148721-r534236940,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,19 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]","['Manchester, United Kingdom']",Jerry J,Great food and service,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r534236940-Peninsula_Restaurant-London_England.html
161,,"['The food was amazing, we did the tasting menu with wine and were amazed. The staff was also very nice and had great knowledge about the food and wine. We had a great time with a great view. Would absolutely recommend! ']", October 2017,g186338-d10148721-r537349109,g186338-d10148721,[],[],5,31 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]","['Oslo, Norway']",stinabeathel,A perfect evening,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r537349109-Peninsula_Restaurant-London_England.html
162,,"['We had one of the best meals ever with the tasting men which catered for me as a vegetarian.', 'Food was beautifully presented, with great flavour using trusted combinations and served by friendly staff.', 'I wont spoil it by describing what we had -just go there and find out for yourself!']", August 2017,g186338-d10148721-r534338265,g186338-d10148721,[],[],5,19 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '33'], ['thumbs-up-fill', '49']]","['wirral, england']",stitchWirral_England,should be a michelin starred establishment,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r534338265-Peninsula_Restaurant-London_England.html
163,,"[""We went to hotel for my wife's birthday for the weekend. My wife and children went to the peninsular restaurant on Friday for dinner. The waitress seemed very in experienced, I asked for the set menu she said it stopped at 7pm. I had check the web site and it said 7.30. When I pointed this out she went and checked the web site and I was right. So we were given the menu, but we were made to feel she was doing us a favour. When my wife said she wanted to order from the main menu. The waitress said we all had to order off the set menu, when I queried this, she went to see the manager and there was a very heavy discussion. Then she came back and said it was fine for us to mix. The set menu was fine for our children. The whole thing made me feel very uncomfortable, what was supposed to be a relaxed evening. The next night we had 13 for dinner in the market brassiere (the cheaper restaurant) the staff were perfect. The waitress was in tune with everything, she knew went ask about extra wine and the whole team came out and sang happy birthday to my wife. 5 stars Market Brasserie, try harder Peninsular.""]", October 2017,g186338-d10148721-r534493366,g186338-d10148721,[],[],3,20 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1']]",[],988alane,My wife's birthday,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r534493366-Peninsula_Restaurant-London_England.html
164,,"['We chanced upon this restaurant when making a last-minute booking for date night and what a find! A short walk from the o2, the minute you step through its doors you are whisked away from the noises and flashing lights of the local area. We were seated at a window table, able to look at the lights of Canary Wharfs and the ships passing by on the river.', ""We decided to try the tasting menu, at £70 for 7 courses we thought this was good value and we certainly weren't disappointed! Each course comes out the perfect size, with no long waits between each one, each has its own flavouring and yet they all work together to form a meal. I was particularly impressed by the fish courses and absolutely blown away by the dessert. My boyfriend paired his meals with the wine tasting option and it was lovely to have the meal and wine explained at the start of each course so you could understand the intricacy which went into planning and pairing both. "", 'The restaurant was quite quiet for a Friday night, which I thought was a shame as more people should definitely visit and enjoy this restaurant but it did mean that we received perfect service along with the perfect meal.', 'Highly recommend.']", October 2017,g186338-d10148721-r535325656,g186338-d10148721,"['Value', 'Service', 'Food']","['40', '50', '50']",5,23 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '33'], ['thumbs-up-fill', '11']]","['Greater London, United Kingdom']",Emma G,Sublime Food and Views,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r535325656-Peninsula_Restaurant-London_England.html
165,,"['I took my girlfriend to celebrate her birthday and that was best option, Mr Ucha served for us. We took set menu and he match every single dish whit different wine. Food was excellent, knowledge about every single detail on our plate', ' is unbelievable. Food 5/5 knowledge 5/5 views 5/5. Thank you for your hospitality for all peninsula team! Well done! ']", September 2017,g186338-d10148721-r535507528,g186338-d10148721,[],[],5,23 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]",[],Bartosz G,Amazing time ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r535507528-Peninsula_Restaurant-London_England.html
166,,"['Very impressed. amazing menu. Would recommend to everyone. Can fell there is a lot of skilled involved in their preparation! and the service was also really good, Ionut was really kind and was paying attention for the details, It was a really good experience!!!']", October 2017,g186338-d10148721-r536882514,g186338-d10148721,"['Value', 'Service', 'Food']","['50', '50', '50']",5,29 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '1'], ['thumbs-up-fill', '1']]",[],Maikeld8,Amazing food and beautiful views!!!,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r536882514-Peninsula_Restaurant-London_England.html
167,,"['Service is good. Surprises before meal during meal and after meal. ', ""Plating is important for me. I come there not just to taste but enjoy the visual and experience. That's why I pay more to see if I would be pleased. "", ' The European cuisine itself with a touch of fusion. It means you will find the dish which might be mixes with curry gravy. ', ""The only one thing I don't enjoy its the sweet treats at the end. Its being serving on top of a bowl of raw barley grain. I picked up the sweet treat together with uncooked barely. It was a slight mishap. "", 'Overall, lots of flavor in one dish which I would rather to have more coordinated flavor in a dish instead. Nothing wrong with that. It is just my preference. I still give it a five stars because of the surprised, and I can see the chef cooking with his passion and love. Not going to tell the readers here what surprised we received because you have to find them out yourself. ']", October 2017,g186338-d10148721-r536484299,g186338-d10148721,[],[],5,27 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '26'], ['thumbs-up-fill', '6']]","['Toronto, Canada']",johnny_lambo,Surprise after surprise ,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r536484299-Peninsula_Restaurant-London_England.html
168,,"['The entrance to the Peninsula on the second floor of the Intercontinental Hotel looks more like a night club than a grand restaurant (see picture).', 'We came partly for the fabulous view of Canary Wharf, but it was ruined by a lighting disaster. The restaurant interior is lit like a prison camp so brightly that we could scarce see the view (see picture). We were helpfully moved to a somewhat better table. Staff explained that the lighting controls had failed. ', 'The modern English menu is commendably short; seven starters and eight mains. I started with scallops served with mussel sauce and a variety of small mushroom. The scallops were served on a cloud generator (see picture). For the main course I had duck with quince and foie gras toast. The big, flat, heavy, plate was cold and as was the puddle of jus (see picture). A companion said that their cod was cold. The fois gras toast was served separately on a rock, so I missed it until later.', 'The food and presentation is complicated and impressive. The service and style is old-fashioned formal with all our choices delivered simultaneously by a team of staff. The meal started with an amuse bouche of crackers with dips and finished with sweet nibbles. There is, unfortunately, canned music. The cost per person, excluding alcohol but including water, coffee and the service charge, was £64.']", October 2017,g186338-d10148721-r535666967,g186338-d10148721,"['Value', 'Service', 'Food']","['30', '40', '40']",4,24 October 2017,Peninsula_Restaurant,/Restaurant_Review-g186338-d10148721-Reviews-Peninsula_Restaurant-London_England.html,"[['pencil-paper', '122'], ['thumbs-up-fill', '160']]","['London, United Kingdom']",PeterBibby,Don’t go until the lighting has been repaired,https://www.tripadvisor.co.uk/ShowUserReviews-g186338-d10148721-r535666967-Peninsula_Restaurant-London_England.html
